Michele,Hill,Football,2023-02-13,Weightlifting,62,53.87,2023-07-13,Nutrition,173.68,"You are a good athlete "
Craig,Valdez,Football,2023-09-29,Yoga,101,134.74,2023-07-02,Equipment,366.78,"you are a bad athlete "
Latoya,Bond,Cricket,2023-05-08,Yoga,29,72.42,2023-04-14,Equipment,161.14,"You are a good athlete "
Jesus,Smith,Cricket,2023-06-09,Weightlifting,52,400.89,2023-09-20,Training,488.46,"You are a good athlete "
Derrick,Cannon,Basketball,2023-02-21,Running,95,284.16,2023-07-06,Nutrition,453.16,you are average athlete
Hannah,Larsen,Basketball,2023-08-14,Running,66,291.83,2023-11-24,Nutrition,22.79,"You are a good athlete "
Norman,Lopez,Cricket,2023-06-04,Yoga,63,400.19,2023-09-04,Equipment,362.52,"you are a bad athlete "
Kiara,Mendez,Cricket,2023-12-02,Weightlifting,108,199.69,2023-10-28,Training,405.18,"you are a bad athlete "
Bryan,Rhodes,Basketball,2023-02-20,Weightlifting,67,285.16,2023-10-07,Equipment,154.46,"you are a bad athlete "
Jeremy,Griffith,Football,2023-02-28,Weightlifting,23,80.60,2023-11-09,Nutrition,214.84,"You are a good athlete "
Megan,Delgado,Cricket,2023-02-22,Weightlifting,61,465.22,2023-09-11,Nutrition,147.28,"You are a good athlete "
Mary,Edwards,Football,2023-01-20,Yoga,82,367.34,2023-09-15,Training,473.81,"You are a good athlete "
Bryan,Blair,Cricket,2023-03-15,Yoga,75,240.85,2023-10-05,Equipment,482.44,you are average athlete
Bryan,Arnold,Cricket,2023-08-29,Running,23,337.99,2023-03-15,Nutrition,292.90,"You are a good athlete "
Steven,Castillo,Basketball,2023-11-23,Yoga,116,416.91,2023-11-05,Nutrition,451.28,you are average athlete
Matthew,Allen,Football,2023-06-01,Running,64,333.05,2023-12-08,Training,22.67,"you are a bad athlete "
Karen,Walters,Basketball,2023-03-15,Weightlifting,49,172.13,2023-06-07,Equipment,485.64,"you are a bad athlete "
Sharon,Lambert,Football,2023-09-19,Running,95,429.10,2023-10-27,Equipment,191.65,"You are a good athlete "
Michelle,Howell,Basketball,2023-08-29,Weightlifting,111,404.57,2023-06-04,Equipment,484.58,you are average athlete
Vanessa,Hart,Basketball,2023-10-27,Weightlifting,53,465.22,2023-04-02,Equipment,18.74,you are average athlete
Kelly,Schwartz,Cricket,2023-09-15,Running,56,175.22,2023-06-12,Equipment,411.14,"you are a bad athlete "
Devin,Potts,Cricket,2023-04-12,Weightlifting,70,162.66,2023-07-22,Nutrition,498.00,"You are a good athlete "
John,Petty,Basketball,2023-10-06,Yoga,39,291.81,2023-10-25,Equipment,394.30,you are average athlete
Anna,Ellis,Basketball,2023-01-12,Yoga,39,245.86,2023-09-28,Equipment,383.93,you are average athlete
Diana,Taylor,Basketball,2023-01-03,Weightlifting,101,384.33,2023-06-17,Nutrition,78.18,you are average athlete
Eric,Lawson,Football,2023-11-05,Weightlifting,119,389.74,2023-10-24,Nutrition,236.16,"you are a bad athlete "
Alan,Reed,Cricket,2023-01-29,Running,111,434.79,2023-01-30,Nutrition,390.32,you are average athlete
Gary,Patrick,Football,2023-03-13,Yoga,39,283.57,2023-05-07,Equipment,459.60,"You are a good athlete "
Paul,Morris,Cricket,2023-07-03,Running,57,59.64,2023-01-20,Equipment,390.04,"You are a good athlete "
Gina,Perry,Football,2023-08-09,Yoga,103,372.11,2023-09-08,Nutrition,372.42,"You are a good athlete "
Natalie,Morris,Cricket,2023-05-24,Weightlifting,83,181.09,2023-04-05,Equipment,274.77,"you are a bad athlete "
Kelli,Hill,Cricket,2023-10-18,Running,12,445.69,2023-07-05,Nutrition,403.43,"You are a good athlete "
Tony,Lane,Football,2023-07-20,Yoga,51,398.08,2023-05-02,Equipment,192.21,"you are a bad athlete "
Joseph,Harmon,Cricket,2023-06-14,Weightlifting,60,304.89,2023-04-01,Training,230.92,"you are a bad athlete "
Cindy,Guzman,Cricket,2023-05-05,Running,45,484.78,2023-05-01,Nutrition,161.24,you are average athlete
Andrew,Pearson,Cricket,2023-10-04,Yoga,25,193.48,2023-01-06,Nutrition,88.92,you are average athlete
Chelsea,Brown,Basketball,2023-02-23,Weightlifting,51,106.76,2023-10-19,Nutrition,433.90,"you are a bad athlete "
Erik,Wilson,Cricket,2023-11-28,Yoga,54,109.37,2023-12-10,Equipment,286.41,"You are a good athlete "
Duane,Hunt,Basketball,2023-07-01,Yoga,82,221.18,2023-09-22,Nutrition,489.10,"You are a good athlete "
Juan,Robles,Cricket,2023-06-17,Yoga,111,146.97,2023-11-07,Equipment,424.70,you are average athlete
